group	x	xend	y	yend
1	66.7932835	105.5272305	-0.250921568627451	-0.250921568627451
1	105.5272305	138.2340095	-0.290470588235294	-0.290470588235294
1	0.2164845	33.2549545	-0.273354166666667	-0.273354166666667
1	33.2549545	34.4591305	-0.076	-0.076
1	34.4591305	39.2336175	-0.309166666666667	-0.309166666666667
1	39.2336175	42.2474885	-0.098	-0.098
1	42.2474885	65.2327755	-0.4374	-0.4374
1	65.2327755	65.8962095	-0.1655	-0.1655
1	65.8962095	66.7932835	-0.44975	-0.44975
1	66.7932835	105.5272305	-0.250921568627451	-0.250921568627451
1	105.5272305	138.2340095	-0.290470588235294	-0.290470588235294
1	0.2164845	2.7791455	-0.338142857142857	-0.338142857142857
1	2.7791455	33.2549545	-0.262292682926829	-0.262292682926829
1	33.2549545	34.4591305	-0.076	-0.076
1	34.4591305	39.2336175	-0.309166666666667	-0.309166666666667
1	39.2336175	42.2474885	-0.098	-0.098
1	42.2474885	65.2327755	-0.4374	-0.4374
1	65.2327755	65.8962095	-0.1655	-0.1655
1	65.8962095	66.7932835	-0.44975	-0.44975
1	66.7932835	105.5272305	-0.250921568627451	-0.250921568627451
1	105.5272305	138.2340095	-0.290470588235294	-0.290470588235294
1	0.2164845	33.2549545	-0.273354166666667	-0.273354166666667
1	33.2549545	34.4591305	-0.076	-0.076
1	34.4591305	39.2336175	-0.309166666666667	-0.309166666666667
1	39.2336175	42.2474885	-0.098	-0.098
1	42.2474885	65.2327755	-0.4374	-0.4374
1	65.2327755	65.8962095	-0.1655	-0.1655
1	65.8962095	66.7932835	-0.44975	-0.44975
1	66.7932835	125.8008965	-0.265544303797468	-0.265544303797468
1	125.8008965	127.2988755	-0.496	-0.496
1	127.2988755	130.6852725	-0.2115	-0.2115
1	130.6852725	138.2340095	-0.3175	-0.3175
1	0.2164845	2.7791455	-0.338142857142857	-0.338142857142857
1	2.7791455	33.2549545	-0.262292682926829	-0.262292682926829
1	33.2549545	34.4591305	-0.076	-0.076
1	34.4591305	39.2336175	-0.309166666666667	-0.309166666666667
1	39.2336175	42.2474885	-0.098	-0.098
1	42.2474885	65.2327755	-0.4374	-0.4374
1	65.2327755	65.8962095	-0.1655	-0.1655
1	65.8962095	66.7932835	-0.44975	-0.44975
1	66.7932835	125.8008965	-0.265544303797468	-0.265544303797468
1	125.8008965	127.2988755	-0.496	-0.496
1	127.2988755	130.6852725	-0.2115	-0.2115
1	130.6852725	138.2340095	-0.3175	-0.3175
1	0.2164845	2.7791455	-0.338142857142857	-0.338142857142857
1	2.7791455	33.2549545	-0.262292682926829	-0.262292682926829
1	33.2549545	34.4591305	-0.076	-0.076
1	34.4591305	39.2336175	-0.309166666666667	-0.309166666666667
1	39.2336175	42.2474885	-0.098	-0.098
1	42.2474885	65.2327755	-0.4374	-0.4374
1	65.2327755	65.8962095	-0.1655	-0.1655
1	65.8962095	66.7932835	-0.44975	-0.44975
1	66.7932835	105.5272305	-0.250921568627451	-0.250921568627451
1	105.5272305	125.8008965	-0.292178571428571	-0.292178571428571
1	125.8008965	127.2988755	-0.496	-0.496
1	127.2988755	130.6852725	-0.2115	-0.2115
1	130.6852725	138.2340095	-0.3175	-0.3175
1	0.2164845	2.7791455	-0.338142857142857	-0.338142857142857
1	2.7791455	22.8102895	-0.258730769230769	-0.258730769230769
1	22.8102895	24.2058575	-0.4265	-0.4265
1	24.2058575	33.2549545	-0.244153846153846	-0.244153846153846
1	33.2549545	34.4591305	-0.076	-0.076
1	34.4591305	39.2336175	-0.309166666666667	-0.309166666666667
1	39.2336175	42.2474885	-0.098	-0.098
1	42.2474885	65.2327755	-0.4374	-0.4374
1	65.2327755	65.8962095	-0.1655	-0.1655
1	65.8962095	66.7932835	-0.44975	-0.44975
1	66.7932835	125.8008965	-0.265544303797468	-0.265544303797468
1	125.8008965	127.2988755	-0.496	-0.496
1	127.2988755	130.6852725	-0.2115	-0.2115
1	130.6852725	138.2340095	-0.3175	-0.3175
1	0.2164845	2.7791455	-0.338142857142857	-0.338142857142857
1	2.7791455	22.8102895	-0.258730769230769	-0.258730769230769
1	22.8102895	24.2058575	-0.4265	-0.4265
1	24.2058575	33.2549545	-0.244153846153846	-0.244153846153846
1	33.2549545	34.4591305	-0.076	-0.076
1	34.4591305	39.2336175	-0.309166666666667	-0.309166666666667
1	39.2336175	42.2474885	-0.098	-0.098
1	42.2474885	65.2327755	-0.4374	-0.4374
1	65.2327755	65.8962095	-0.1655	-0.1655
1	65.8962095	66.7932835	-0.44975	-0.44975
1	66.7932835	105.5272305	-0.250921568627451	-0.250921568627451
1	105.5272305	125.8008965	-0.292178571428571	-0.292178571428571
1	125.8008965	127.2988755	-0.496	-0.496
1	127.2988755	130.6852725	-0.2115	-0.2115
1	130.6852725	138.2340095	-0.3175	-0.3175
1	0.2164845	2.7791455	-0.338142857142857	-0.338142857142857
1	2.7791455	33.2549545	-0.262292682926829	-0.262292682926829
1	33.2549545	34.4591305	-0.076	-0.076
1	34.4591305	39.2336175	-0.309166666666667	-0.309166666666667
1	39.2336175	42.2474885	-0.098	-0.098
1	42.2474885	65.2327755	-0.4374	-0.4374
1	65.2327755	65.8962095	-0.1655	-0.1655
1	65.8962095	66.7932835	-0.44975	-0.44975
1	66.7932835	89.0318915	-0.258322580645161	-0.258322580645161
1	89.0318915	90.3878815	-0.448	-0.448
1	90.3878815	91.1396925	-0.041	-0.041
1	91.1396925	105.5272305	-0.238888888888889	-0.238888888888889
1	105.5272305	125.8008965	-0.292178571428571	-0.292178571428571
1	125.8008965	127.2988755	-0.496	-0.496
1	127.2988755	130.6852725	-0.2115	-0.2115
1	130.6852725	138.2340095	-0.3175	-0.3175
1	0.2164845	2.7791455	-0.338142857142857	-0.338142857142857
1	2.7791455	22.8102895	-0.258730769230769	-0.258730769230769
1	22.8102895	24.2058575	-0.4265	-0.4265
1	24.2058575	33.2549545	-0.244153846153846	-0.244153846153846
1	33.2549545	34.4591305	-0.076	-0.076
1	34.4591305	39.2336175	-0.309166666666667	-0.309166666666667
1	39.2336175	42.2474885	-0.098	-0.098
1	42.2474885	65.2327755	-0.4374	-0.4374
1	65.2327755	65.8962095	-0.1655	-0.1655
1	65.8962095	66.7932835	-0.44975	-0.44975
1	66.7932835	89.0318915	-0.258322580645161	-0.258322580645161
1	89.0318915	90.3878815	-0.448	-0.448
1	90.3878815	91.1396925	-0.041	-0.041
1	91.1396925	125.8008965	-0.271326086956522	-0.271326086956522
1	125.8008965	127.2988755	-0.496	-0.496
1	127.2988755	130.6852725	-0.2115	-0.2115
1	130.6852725	138.2340095	-0.3175	-0.3175
1	0.2164845	2.7791455	-0.338142857142857	-0.338142857142857
1	2.7791455	22.8102895	-0.258730769230769	-0.258730769230769
1	22.8102895	24.2058575	-0.4265	-0.4265
1	24.2058575	33.2549545	-0.244153846153846	-0.244153846153846
1	33.2549545	34.4591305	-0.076	-0.076
1	34.4591305	39.2336175	-0.309166666666667	-0.309166666666667
1	39.2336175	42.2474885	-0.098	-0.098
1	42.2474885	65.2327755	-0.4374	-0.4374
1	65.2327755	65.8962095	-0.1655	-0.1655
1	65.8962095	66.7932835	-0.44975	-0.44975
1	66.7932835	89.0318915	-0.258322580645161	-0.258322580645161
1	89.0318915	90.3878815	-0.448	-0.448
1	90.3878815	91.1396925	-0.041	-0.041
1	91.1396925	105.5272305	-0.238888888888889	-0.238888888888889
1	105.5272305	125.8008965	-0.292178571428571	-0.292178571428571
1	125.8008965	127.2988755	-0.496	-0.496
1	127.2988755	130.6852725	-0.2115	-0.2115
1	130.6852725	138.2340095	-0.3175	-0.3175
1	0.2164845	2.7791455	-0.338142857142857	-0.338142857142857
1	2.7791455	22.8102895	-0.258730769230769	-0.258730769230769
1	22.8102895	24.2058575	-0.4265	-0.4265
1	24.2058575	33.2549545	-0.244153846153846	-0.244153846153846
1	33.2549545	34.4591305	-0.076	-0.076
1	34.4591305	39.2336175	-0.309166666666667	-0.309166666666667
1	39.2336175	42.2474885	-0.098	-0.098
1	42.2474885	65.2327755	-0.4374	-0.4374
1	65.2327755	65.8962095	-0.1655	-0.1655
1	65.8962095	66.3251155	-0.367	-0.367
1	66.3251155	66.7932835	-0.5325	-0.5325
1	66.7932835	89.0318915	-0.258322580645161	-0.258322580645161
1	89.0318915	90.3878815	-0.448	-0.448
1	90.3878815	91.1396925	-0.041	-0.041
1	91.1396925	105.5272305	-0.238888888888889	-0.238888888888889
1	105.5272305	125.8008965	-0.292178571428571	-0.292178571428571
1	125.8008965	127.2988755	-0.496	-0.496
1	127.2988755	130.6852725	-0.2115	-0.2115
1	130.6852725	138.2340095	-0.3175	-0.3175
1	0.2164845	2.7791455	-0.338142857142857	-0.338142857142857
1	2.7791455	22.8102895	-0.258730769230769	-0.258730769230769
1	22.8102895	24.2058575	-0.4265	-0.4265
1	24.2058575	33.2549545	-0.244153846153846	-0.244153846153846
1	33.2549545	34.4591305	-0.076	-0.076
1	34.4591305	39.2336175	-0.309166666666667	-0.309166666666667
1	39.2336175	42.2474885	-0.098	-0.098
1	42.2474885	65.2327755	-0.4374	-0.4374
1	65.2327755	65.8962095	-0.1655	-0.1655
1	65.8962095	66.3251155	-0.367	-0.367
1	66.3251155	66.7932835	-0.5325	-0.5325
1	66.7932835	89.0318915	-0.258322580645161	-0.258322580645161
1	89.0318915	90.3878815	-0.448	-0.448
1	90.3878815	91.1396925	-0.041	-0.041
1	91.1396925	97.1436505	-0.24975	-0.24975
1	97.1436505	98.1747685	-0.054	-0.054
1	98.1747685	125.8008965	-0.281864864864865	-0.281864864864865
1	125.8008965	127.2988755	-0.496	-0.496
1	127.2988755	130.6852725	-0.2115	-0.2115
1	130.6852725	138.2340095	-0.3175	-0.3175
