group	x	xend	y	yend
1	154.5368745	159.0010955	-0.328145113262844	-0.328145113262844
1	159.0010955	163.3230035	-0.666259257434501	-0.666259257434501
1	163.3230035	230.2714635	0.0160753754835039	0.0160753754835039
1	230.2714635	242.8010185	-0.0556427897215395	-0.0556427897215395
1	1.4724755	45.1646255	0.351231083335796	0.351231083335796
1	45.1646255	114.0421115	0.00588520554514764	0.00588520554514764
1	114.0421115	117.8272545	-0.471611509429574	-0.471611509429574
1	117.8272545	119.6283145	-0.206989955325322	-0.206989955325322
1	119.6283145	124.7175465	-0.486830436830852	-0.486830436830852
1	124.7175465	126.7247165	-0.247390834811606	-0.247390834811606
1	126.7247165	154.5368745	-0.498885844893864	-0.498885844893864
1	154.5368745	159.0010955	-0.328145113262844	-0.328145113262844
1	159.0010955	163.3230035	-0.666259257434501	-0.666259257434501
1	163.3230035	230.2714635	0.0160753754835039	0.0160753754835039
1	230.2714635	242.4128845	-0.0731912747393606	-0.0731912747393606
1	242.4128845	242.8010185	0.172487515510134	0.172487515510134
1	1.4724755	45.1646255	0.351231083335796	0.351231083335796
1	45.1646255	114.0421115	0.00588520554514764	0.00588520554514764
1	114.0421115	117.8272545	-0.471611509429574	-0.471611509429574
1	117.8272545	119.6283145	-0.206989955325322	-0.206989955325322
1	119.6283145	124.7175465	-0.486830436830852	-0.486830436830852
1	124.7175465	126.7247165	-0.247390834811606	-0.247390834811606
1	126.7247165	128.2042035	-0.596442075269105	-0.596442075269105
1	128.2042035	129.2749285	-0.293840105478179	-0.293840105478179
1	129.2749285	154.5368745	-0.507273186872839	-0.507273186872839
1	154.5368745	159.0010955	-0.328145113262844	-0.328145113262844
1	159.0010955	163.3230035	-0.666259257434501	-0.666259257434501
1	163.3230035	230.2714635	0.0160753754835039	0.0160753754835039
1	230.2714635	242.8010185	-0.0556427897215395	-0.0556427897215395
1	1.4724755	45.1646255	0.351231083335796	0.351231083335796
1	45.1646255	114.0421115	0.00588520554514764	0.00588520554514764
1	114.0421115	117.8272545	-0.471611509429574	-0.471611509429574
1	117.8272545	119.6283145	-0.206989955325322	-0.206989955325322
1	119.6283145	124.7175465	-0.486830436830852	-0.486830436830852
1	124.7175465	126.7247165	-0.247390834811606	-0.247390834811606
1	126.7247165	128.2042035	-0.596442075269105	-0.596442075269105
1	128.2042035	129.2749285	-0.293840105478179	-0.293840105478179
1	129.2749285	154.5368745	-0.507273186872839	-0.507273186872839
1	154.5368745	159.0010955	-0.328145113262844	-0.328145113262844
1	159.0010955	163.3230035	-0.666259257434501	-0.666259257434501
1	163.3230035	230.2714635	0.0160753754835039	0.0160753754835039
1	230.2714635	242.4128845	-0.0731912747393606	-0.0731912747393606
1	242.4128845	242.8010185	0.172487515510134	0.172487515510134
1	1.4724755	45.1646255	0.351231083335796	0.351231083335796
1	45.1646255	60.5902655	0.0618799084635888	0.0618799084635888
1	60.5902655	114.0421115	-0.00645261035213602	-0.00645261035213602
1	114.0421115	117.8272545	-0.471611509429574	-0.471611509429574
1	117.8272545	119.6283145	-0.206989955325322	-0.206989955325322
1	119.6283145	124.7175465	-0.486830436830852	-0.486830436830852
1	124.7175465	126.7247165	-0.247390834811606	-0.247390834811606
1	126.7247165	128.2042035	-0.596442075269105	-0.596442075269105
1	128.2042035	129.2749285	-0.293840105478179	-0.293840105478179
1	129.2749285	154.5368745	-0.507273186872839	-0.507273186872839
1	154.5368745	159.0010955	-0.328145113262844	-0.328145113262844
1	159.0010955	163.3230035	-0.666259257434501	-0.666259257434501
1	163.3230035	230.2714635	0.0160753754835039	0.0160753754835039
1	230.2714635	242.4128845	-0.0731912747393606	-0.0731912747393606
1	242.4128845	242.8010185	0.172487515510134	0.172487515510134
1	1.4724755	45.1646255	0.351231083335796	0.351231083335796
1	45.1646255	60.5902655	0.0618799084635888	0.0618799084635888
1	60.5902655	114.0421115	-0.00645261035213602	-0.00645261035213602
1	114.0421115	117.8272545	-0.471611509429574	-0.471611509429574
1	117.8272545	119.6283145	-0.206989955325322	-0.206989955325322
1	119.6283145	124.7175465	-0.486830436830852	-0.486830436830852
1	124.7175465	126.7247165	-0.247390834811606	-0.247390834811606
1	126.7247165	128.2042035	-0.596442075269105	-0.596442075269105
1	128.2042035	129.2749285	-0.293840105478179	-0.293840105478179
1	129.2749285	154.5368745	-0.507273186872839	-0.507273186872839
1	154.5368745	159.0010955	-0.328145113262844	-0.328145113262844
1	159.0010955	162.3798635	-0.622408328584901	-0.622408328584901
1	162.3798635	163.3230035	-0.841662972832899	-0.841662972832899
1	163.3230035	230.2714635	0.0160753754835039	0.0160753754835039
1	230.2714635	242.4128845	-0.0731912747393606	-0.0731912747393606
1	242.4128845	242.8010185	0.172487515510134	0.172487515510134
1	1.4724755	32.2051405	0.366790364790004	0.366790364790004
1	32.2051405	45.1646255	0.302997310827752	0.302997310827752
1	45.1646255	60.5902655	0.0618799084635888	0.0618799084635888
1	60.5902655	114.0421115	-0.00645261035213602	-0.00645261035213602
1	114.0421115	117.8272545	-0.471611509429574	-0.471611509429574
1	117.8272545	119.6283145	-0.206989955325322	-0.206989955325322
1	119.6283145	124.7175465	-0.486830436830852	-0.486830436830852
1	124.7175465	126.7247165	-0.247390834811606	-0.247390834811606
1	126.7247165	128.2042035	-0.596442075269105	-0.596442075269105
1	128.2042035	129.2749285	-0.293840105478179	-0.293840105478179
1	129.2749285	154.5368745	-0.507273186872839	-0.507273186872839
1	154.5368745	159.0010955	-0.328145113262844	-0.328145113262844
1	159.0010955	162.3798635	-0.622408328584901	-0.622408328584901
1	162.3798635	163.3230035	-0.841662972832899	-0.841662972832899
1	163.3230035	230.2714635	0.0160753754835039	0.0160753754835039
1	230.2714635	242.4128845	-0.0731912747393606	-0.0731912747393606
1	242.4128845	242.8010185	0.172487515510134	0.172487515510134
1	1.4724755	15.4697025	0.349910906481118	0.349910906481118
1	15.4697025	15.7986865	0.112366523072563	0.112366523072563
1	15.7986865	32.2051405	0.39217799486912	0.39217799486912
1	32.2051405	45.1646255	0.302997310827752	0.302997310827752
1	45.1646255	60.5902655	0.0618799084635888	0.0618799084635888
1	60.5902655	114.0421115	-0.00645261035213602	-0.00645261035213602
1	114.0421115	117.8272545	-0.471611509429574	-0.471611509429574
1	117.8272545	119.6283145	-0.206989955325322	-0.206989955325322
1	119.6283145	124.7175465	-0.486830436830852	-0.486830436830852
1	124.7175465	126.7247165	-0.247390834811606	-0.247390834811606
1	126.7247165	128.2042035	-0.596442075269105	-0.596442075269105
1	128.2042035	129.2749285	-0.293840105478179	-0.293840105478179
1	129.2749285	154.5368745	-0.507273186872839	-0.507273186872839
1	154.5368745	159.0010955	-0.328145113262844	-0.328145113262844
1	159.0010955	163.3230035	-0.666259257434501	-0.666259257434501
1	163.3230035	230.2714635	0.0160753754835039	0.0160753754835039
1	230.2714635	242.4128845	-0.0731912747393606	-0.0731912747393606
1	242.4128845	242.8010185	0.172487515510134	0.172487515510134
1	1.4724755	15.4697025	0.349910906481118	0.349910906481118
1	15.4697025	15.7986865	0.112366523072563	0.112366523072563
1	15.7986865	32.2051405	0.39217799486912	0.39217799486912
1	32.2051405	45.1646255	0.302997310827752	0.302997310827752
1	45.1646255	60.5902655	0.0618799084635888	0.0618799084635888
1	60.5902655	114.0421115	-0.00645261035213602	-0.00645261035213602
1	114.0421115	117.8272545	-0.471611509429574	-0.471611509429574
1	117.8272545	119.6283145	-0.206989955325322	-0.206989955325322
1	119.6283145	124.7175465	-0.486830436830852	-0.486830436830852
1	124.7175465	126.7247165	-0.247390834811606	-0.247390834811606
1	126.7247165	128.2042035	-0.596442075269105	-0.596442075269105
1	128.2042035	129.2749285	-0.293840105478179	-0.293840105478179
1	129.2749285	154.5368745	-0.507273186872839	-0.507273186872839
1	154.5368745	159.0010955	-0.328145113262844	-0.328145113262844
1	159.0010955	162.3798635	-0.622408328584901	-0.622408328584901
1	162.3798635	163.3230035	-0.841662972832899	-0.841662972832899
1	163.3230035	230.2714635	0.0160753754835039	0.0160753754835039
1	230.2714635	242.4128845	-0.0731912747393606	-0.0731912747393606
1	242.4128845	242.8010185	0.172487515510134	0.172487515510134
1	1.4724755	15.4697025	0.349910906481118	0.349910906481118
1	15.4697025	15.7986865	0.112366523072563	0.112366523072563
1	15.7986865	32.2051405	0.39217799486912	0.39217799486912
1	32.2051405	45.1646255	0.302997310827752	0.302997310827752
1	45.1646255	59.1372395	0.0420023902794735	0.0420023902794735
1	59.1372395	60.5902655	0.171206258476223	0.171206258476223
1	60.5902655	114.0421115	-0.00645261035213602	-0.00645261035213602
1	114.0421115	117.8272545	-0.471611509429574	-0.471611509429574
1	117.8272545	119.6283145	-0.206989955325322	-0.206989955325322
1	119.6283145	124.7175465	-0.486830436830852	-0.486830436830852
1	124.7175465	126.7247165	-0.247390834811606	-0.247390834811606
1	126.7247165	128.2042035	-0.596442075269105	-0.596442075269105
1	128.2042035	129.2749285	-0.293840105478179	-0.293840105478179
1	129.2749285	154.5368745	-0.507273186872839	-0.507273186872839
1	154.5368745	159.0010955	-0.328145113262844	-0.328145113262844
1	159.0010955	162.3798635	-0.622408328584901	-0.622408328584901
1	162.3798635	163.3230035	-0.841662972832899	-0.841662972832899
1	163.3230035	230.2714635	0.0160753754835039	0.0160753754835039
1	230.2714635	242.4128845	-0.0731912747393606	-0.0731912747393606
1	242.4128845	242.8010185	0.172487515510134	0.172487515510134
